race_date,track_name,race_number,distance,surface,track_condition,horse_name,jockey,trainer,post_position,final_time,finish_position,odds,weight,margin,speed_rating
2024-01-04,Santa Anita,4,5.0f,Dirt,Sloppy,Blazing Streak,M. Garcia,W. Mott,4,1:00.41,2,9.8,123,2.0,87
2024-01-04,Santa Anita,4,5.0f,Dirt,Sloppy,Valley Thunder,A. Gryder,R. Baltas,6,1:00.55,3,9.09,126,1.6,87
2024-01-04,Santa Anita,4,5.0f,Dirt,Sloppy,Running Blaze,E. Maldonado,W. Mott,2,1:00.44,4,15.28,118,2.4,87
2024-01-04,Santa Anita,4,5.0f,Dirt,Sloppy,Noble Breeze,M. Garcia,M. Maker,8,1:01.04,5,9.17,119,5.1,84
2024-01-04,Santa Anita,4,5.0f,Dirt,Sloppy,Ocean Demon,J. Lezcano,S. Asmussen,1,1:01.27,6,13.15,119,7.0,83
2024-01-04,Santa Anita,4,5.0f,Dirt,Sloppy,Royal Peak,T. Baze,M. Maker,3,1:00.85,7,14.42,126,7.7,85
2024-01-04,Santa Anita,4,5.0f,Dirt,Sloppy,Royal Prince,J. Lezcano,H. Bond,5,1:00.74,8,18.28,120,5.6,86
2024-01-04,Oaklawn Park,5,5.0f,Turf,Firm,Fast Streak,R. Santana,R. Baltas,3,0:58.06,1,7.2,123,Won by 1.2,104
2024-01-04,Oaklawn Park,5,5.0f,Turf,Firm,Storm Storm,E. Maldonado,D. O'Neill,4,0:58.63,2,17.84,118,0.3,101
2024-01-04,Oaklawn Park,5,5.0f,Turf,Firm,Fire Bullet,K. Desormeaux,W. Mott,7,0:59.25,3,14.22,118,2.0,98
2024-01-04,Oaklawn Park,5,5.0f,Turf,Firm,Desert Warrior,J. Velazquez,M. Casse,6,0:59.46,4,15.57,120,1.1,97
2024-01-04,Oaklawn Park,5,5.0f,Turf,Firm,Speed Warrior,A. Cedillo,P. Eurton,5,0:59.08,5,12.45,118,4.9,99
2024-01-04,Oaklawn Park,5,5.0f,Turf,Firm,Blazing Spirit,J. Rosario,C. Brown,8,1:00.09,6,6.89,119,7.7,94
2024-01-04,Oaklawn Park,5,5.0f,Turf,Firm,Fire Runner,J. Velazquez,L. Jones,1,0:59.68,7,13.93,121,11.0,96
2024-01-04,Oaklawn Park,5,5.0f,Turf,Firm,Blazing Flash,J. Castellano,G. Weaver,2,0:59.94,8,12.3,118,5.9,95
2024-01-04,Golden Gate Fields,6,5.0f,Turf,Yielding,Fast Rush,L. Saez,J. Shirreffs,4,0:57.24,1,4.03,123,Won by 0.9,108
2024-01-04,Golden Gate Fields,6,5.0f,Turf,Yielding,Speed Comet,K. Desormeaux,T. Pletcher,1,0:57.91,2,4.72,121,2.0,105
2024-01-04,Golden Gate Fields,6,5.0f,Turf,Yielding,Strong Strike,J. Castellano,J. Hollendorfer,2,0:57.94,3,7.48,123,1.8,105
2024-01-04,Golden Gate Fields,6,5.0f,Turf,Yielding,Fire Blaze,A. Cedillo,J. Sadler,3,0:56.93,4,7.13,116,3.5,110
2024-01-04,Golden Gate Fields,6,5.0f,Turf,Yielding,Storm Bolt,T. Baze,M. Casse,5,0:57.37,5,6.87,119,3.4,108
2024-01-04,Golden Gate Fields,6,5.0f,Turf,Yielding,Brave Fury,M. Garcia,P. Eurton,6,0:58.36,6,14.55,120,7.1,103
2024-01-04,Golden Gate Fields,6,5.0f,Turf,Yielding,Valley Chaser,L. Saez,M. Maker,7,0:58.61,7,12.68,118,3.2,101
2024-01-04,Golden Gate Fields,6,5.0f,Turf,Yielding,Royal Prince,A. Cedillo,L. Jones,8,0:58.52,8,14.79,122,5.2,102
2024-01-04,Golden Gate Fields,7,1.125m,Dirt,Sloppy,Fast Spirit,J. Rosario,P. Miller,8,1:46.52,1,14.65,115,Won by 1.8,107
2024-01-04,Golden Gate Fields,7,1.125m,Dirt,Sloppy,Fire Streak,F. Prat,D. O'Neill,7,1:46.86,2,6.49,122,1.4,105
2024-01-04,Golden Gate Fields,7,1.125m,Dirt,Sloppy,Fire Runner,L. Saez,P. Eurton,2,1:46.95,3,8.36,119,1.9,105
2024-01-04,Golden Gate Fields,7,1.125m,Dirt,Sloppy,Bold King,L. Saez,M. Casse,4,1:47.40,4,14.73,117,5.8,102
2024-01-04,Golden Gate Fields,7,1.125m,Dirt,Sloppy,Thunder Dash,A. Gryder,T. Pletcher,5,1:47.47,5,13.16,126,4.4,102
2024-01-04,Golden Gate Fields,7,1.125m,Dirt,Sloppy,Royal Comet,A. Cedillo,R. Mandella,1,1:47.64,6,7.86,116,6.3,101
2024-01-04,Golden Gate Fields,7,1.125m,Dirt,Sloppy,Dancing Bolt,M. Garcia,M. Maker,3,1:47.37,7,11.33,125,1.0,103
2024-01-04,Golden Gate Fields,7,1.125m,Dirt,Sloppy,Speed Jet,M. Franco,M. Maker,6,1:48.05,8,9.96,124,3.6,99
2024-01-04,Keeneland,8,1.25m,Turf,Fast,Golden Streak,J. Velazquez,W. Mott,7,2:02.59,1,4.1,121,Won by 0.9,92
2024-01-04,Keeneland,8,1.25m,Turf,Fast,Ocean Demon,M. Smith,P. Miller,4,2:02.72,2,11.61,118,0.6,91
2024-01-04,Keeneland,8,1.25m,Turf,Fast,Desert Flash,D. Davis,D. O'Neill,2,2:03.51,3,14.93,124,3.2,87
2024-01-04,Keeneland,8,1.25m,Turf,Fast,Running Fire,A. Gryder,J. Hollendorfer,1,2:02.99,4,12.03,120,0.4,90
2024-01-04,Keeneland,8,1.25m,Turf,Fast,Midnight Demon,M. Smith,M. Maker,8,2:03.77,5,6.75,124,0.7,86
2024-01-04,Keeneland,8,1.25m,Turf,Fast,Wild Fire,A. Gryder,J. Hollendorfer,6,2:03.19,6,20.83,119,7.0,89
2024-01-04,Keeneland,8,1.25m,Turf,Fast,Blazing Express,D. Van Dyke,A. Dutrow,3,2:03.81,7,7.28,124,9.6,85
2024-01-04,Keeneland,8,1.25m,Turf,Fast,Golden Knight,R. Gonzalez,T. Pletcher,5,2:04.29,8,8.93,116,12.2,83
2024-01-04,Belmont Park,9,6.0f,Dirt,Good,Valley Jet,M. Smith,M. Casse,3,1:11.67,1,10.63,115,Won by 1.9,91
2024-01-04,Belmont Park,9,6.0f,Dirt,Good,Wild Fire,D. Davis,K. McPeek,7,1:12.79,2,12.41,123,1.2,86
2024-01-04,Belmont Park,9,6.0f,Dirt,Good,Rapid Storm,R. Gonzalez,P. Eurton,4,1:13.54,3,12.27,118,3.4,82
2024-01-04,Belmont Park,9,6.0f,Dirt,Good,Noble Breeze,J. Rosario,C. Brown,2,1:12.88,4,3.29,118,3.5,85
2024-01-04,Belmont Park,9,6.0f,Dirt,Good,Speed Warrior,R. Gonzalez,C. Brown,6,1:13.36,5,9.3,121,3.9,83
2024-01-04,Belmont Park,9,6.0f,Dirt,Good,Star Dash,M. Garcia,L. Jones,8,1:12.81,6,9.93,120,4.2,85
2024-01-04,Belmont Park,9,6.0f,Dirt,Good,Valley Thunder,A. Gryder,P. Eurton,5,1:14.39,7,28.19,121,5.0,78
2024-01-04,Belmont Park,9,6.0f,Dirt,Good,Fire Runner,K. Desormeaux,P. Eurton,1,1:13.91,8,5.62,119,6.8,80
2024-01-04,Del Mar,10,1.125m,Dirt,Fast,Jumping Strike,D. Van Dyke,T. Pletcher,7,1:46.33,1,4.29,124,Won by 1.1,108
2024-01-04,Del Mar,10,1.125m,Dirt,Fast,Desert Blaze,I. Ortiz,J. Sadler,1,1:45.63,2,10.17,119,1.4,111
2024-01-04,Del Mar,10,1.125m,Dirt,Fast,Running Dash,F. Prat,J. Shirreffs,6,1:45.63,3,8.24,119,0.6,111
2024-01-04,Del Mar,10,1.125m,Dirt,Fast,Swift Bolt,M. Smith,G. Weaver,5,1:46.73,4,5.74,120,3.0,106
2024-01-04,Del Mar,10,1.125m,Dirt,Fast,Proud Queen,D. Van Dyke,P. Miller,4,1:46.32,5,14.94,124,4.8,108
2024-01-04,Del Mar,10,1.125m,Dirt,Fast,Lightning Jet,L. Saez,R. Mandella,3,1:46.99,6,2.44,126,8.0,105
2024-01-04,Del Mar,10,1.125m,Dirt,Fast,Rapid Rush,M. Garcia,B. Baffert,2,1:47.41,7,9.78,115,9.6,102
2024-01-04,Del Mar,10,1.125m,Dirt,Fast,Speed Warrior,M. Franco,J. Shirreffs,8,1:46.77,8,21.9,120,10.9,106
2024-01-05,Del Mar,1,5.0f,Dirt,Muddy,Mountain Thunder,M. Garcia,S. Asmussen,6,0:58.69,1,10.76,121,Won by 2.6,96
2024-01-05,Del Mar,1,5.0f,Dirt,Muddy,Speed Streak,M. Smith,R. Mandella,4,0:59.39,2,6.01,126,1.5,93
2024-01-05,Del Mar,1,5.0f,Dirt,Muddy,Fire Runner,I. Ortiz,R. Baltas,2,0:59.55,3,6.56,120,3.7,92
2024-01-05,Del Mar,1,5.0f,Dirt,Muddy,Storm Fury,F. Prat,H. Bond,8,1:00.17,4,11.66,120,4.8,89
2024-01-05,Del Mar,1,5.0f,Dirt,Muddy,Noble Fire,C. Lopez,R. Baltas,5,1:01.28,5,29.97,116,5.9,83
2024-01-05,Del Mar,1,5.0f,Dirt,Muddy,Star King,M. Smith,J. Shirreffs,7,1:00.75,6,7.78,125,9.5,86
2024-01-05,Del Mar,1,5.0f,Dirt,Muddy,Star Prince,R. Gonzalez,R. Mandella,1,1:00.55,7,14.82,122,5.5,87
2024-01-05,Del Mar,1,5.0f,Dirt,Muddy,Golden Knight,T. Baze,R. Baltas,3,1:00.08,8,7.36,116,3.3,89
2024-01-05,Saratoga,2,6.5f,Dirt,Sloppy,Speed Streak,J. Lezcano,H. Bond,7,1:15.92,1,28.99,125,Won by 1.7,102
2024-01-05,Saratoga,2,6.5f,Dirt,Sloppy,Galloping Demon,J. Castellano,L. Jones,1,1:16.29,2,6.12,116,0.9,101
2024-01-05,Saratoga,2,6.5f,Dirt,Sloppy,Running Fire,J. Velazquez,P. Eurton,8,1:15.85,3,11.31,122,2.9,103
2024-01-05,Saratoga,2,6.5f,Dirt,Sloppy,Brave King,D. Van Dyke,T. Pletcher,6,1:16.45,4,28.52,122,3.3,100
2024-01-05,Saratoga,2,6.5f,Dirt,Sloppy,Blazing Flash,A. Gryder,S. Asmussen,3,1:17.58,5,12.2,120,3.8,94
2024-01-05,Saratoga,2,6.5f,Dirt,Sloppy,Fire Bullet,J. Lezcano,B. Baffert,2,1:17.36,6,25.61,122,0.7,95
2024-01-05,Saratoga,2,6.5f,Dirt,Sloppy,Quick Streak,M. Smith,J. Sadler,5,1:16.52,7,12.2,122,11.1,99
2024-01-05,Saratoga,2,6.5f,Dirt,Sloppy,Fire Jet,R. Gonzalez,A. Dutrow,4,1:17.84,8,21.69,118,3.0,93
2024-01-05,Golden Gate Fields,3,5.0f,Dirt,Fast,Ocean Demon,A. Cedillo,R. Mandella,7,0:57.01,1,11.54,125,Won by 2.9,104
2024-01-05,Golden Gate Fields,3,5.0f,Dirt,Fast,Lightning Jet,J. Rosario,J. Sadler,5,0:57.52,2,11.65,121,1.3,102
2024-01-05,Golden Gate Fields,3,5.0f,Dirt,Fast,Mountain Wind,E. Maldonado,M. Maker,8,0:57.42,3,9.13,115,1.3,102
2024-01-05,Golden Gate Fields,3,5.0f,Dirt,Fast,Fast Spirit,A. Gryder,G. Weaver,6,0:57.28,4,6.49,117,5.8,103
2024-01-05,Golden Gate Fields,3,5.0f,Dirt,Fast,Flying Rocket,D. Davis,R. Mandella,4,0:56.81,5,13.87,121,1.3,105
2024-01-05,Golden Gate Fields,3,5.0f,Dirt,Fast,Strong Rush,K. Desormeaux,H. Bond,2,0:58.04,6,14.25,124,7.4,99
2024-01-05,Golden Gate Fields,3,5.0f,Dirt,Fast,Desert Flash,T. Baze,W. Mott,3,0:57.56,7,4.84,125,5.4,102
2024-01-05,Golden Gate Fields,3,5.0f,Dirt,Fast,Star Dash,J. Velazquez,B. Baffert,1,0:57.41,8,9.0,123,13.4,102
2024-01-05,Santa Anita,4,5.0f,Dirt,Sloppy,Fast Rush,J. Rosario,T. Pletcher,2,0:58.06,1,2.52,115,Won by 1.3,99
2024-01-05,Santa Anita,4,5.0f,Dirt,Sloppy,Running Blaze,M. Smith,P. Miller,3,0:57.98,2,11.91,126,1.1,100
2024-01-05,Santa Anita,4,5.0f,Dirt,Sloppy,Thunder Dash,R. Gonzalez,T. Pletcher,7,0:58.82,3,11.87,126,2.5,95
2024-01-05,Santa Anita,4,5.0f,Dirt,Sloppy,Ocean Flash,D. Van Dyke,H. Bond,6,0:58.59,4,25.8,119,0.6,97
2024-01-05,Santa Anita,4,5.0f,Dirt,Sloppy,Wild Fire,D. Davis,R. Baltas,8,0:58.27,5,6.39,118,7.6,98
2024-01-05,Santa Anita,4,5.0f,Dirt,Sloppy,Golden Streak,J. Rosario,D. O'Neill,5,0:58.27,6,4.46,121,4.9,98
2024-01-05,Santa Anita,4,5.0f,Dirt,Sloppy,Quick Streak,M. Franco,P. Miller,1,0:59.19,7,12.46,123,2.2,94
2024-01-05,Santa Anita,4,5.0f,Dirt,Sloppy,Silver Express,E. Maldonado,G. Weaver,4,0:58.58,8,9.2,124,5.7,97
2024-01-05,Churchill Downs,5,5.0f,Dirt,Sloppy,Jumping Arrow,A. Cedillo,H. Bond,6,1:01.36,1,14.67,117,Won by 1.6,83
2024-01-05,Churchill Downs,5,5.0f,Dirt,Sloppy,Brave Bolt,F. Prat,R. Mandella,3,1:01.04,2,14.75,125,0.4,84
2024-01-05,Churchill Downs,5,5.0f,Dirt,Sloppy,Golden Express,J. Velazquez,R. Mandella,8,1:00.94,3,6.65,116,3.8,85
2024-01-05,Churchill Downs,5,5.0f,Dirt,Sloppy,Strong Rush,J. Castellano,W. Mott,7,1:01.43,4,14.75,117,3.9,82
2024-01-05,Churchill Downs,5,5.0f,Dirt,Sloppy,Speed Streak,L. Saez,R. Mandella,5,1:01.06,5,9.91,120,1.7,84
2024-01-05,Churchill Downs,5,5.0f,Dirt,Sloppy,Quick Express,M. Smith,P. Eurton,4,1:01.89,6,10.66,120,6.3,80
2024-01-05,Churchill Downs,5,5.0f,Dirt,Sloppy,Noble Storm,K. Desormeaux,M. Maker,2,1:01.62,7,6.25,120,4.6,81
2024-01-05,Churchill Downs,5,5.0f,Dirt,Sloppy,Swift Bolt,M. Franco,H. Bond,1,1:00.85,8,7.72,121,6.9,85
2024-01-05,Saratoga,6,7.0f,Turf,Yielding,Dancing Spirit,J. Rosario,H. Bond,6,1:23.06,1,13.22,122,Won by 2.3,104
2024-01-05,Saratoga,6,7.0f,Turf,Yielding,Star Dash,C. Lopez,J. Sadler,8,1:21.95,2,6.11,116,1.4,110
2024-01-05,Saratoga,6,7.0f,Turf,Yielding,Dancing Streak,J. Rosario,J. Shirreffs,1,1:23.09,3,3.64,120,3.5,104
2024-01-05,Saratoga,6,7.0f,Turf,Yielding,Proud Breeze,R. Gonzalez,D. O'Neill,2,1:22.79,4,10.52,120,2.3,106
2024-01-05,Saratoga,6,7.0f,Turf,Yielding,Storm Flash,A. Gryder,H. Bond,5,1:24.11,5,10.65,126,0.8,99
2024-01-05,Saratoga,6,7.0f,Turf,Yielding,Brave Blaze,A. Cedillo,L. Jones,3,1:24.21,6,25.94,122,1.3,98
2024-01-05,Saratoga,6,7.0f,Turf,Yielding,Brave Comet,R. Santana,J. Hollendorfer,4,1:23.63,7,11.07,121,3.8,101
2024-01-05,Saratoga,6,7.0f,Turf,Yielding,Golden Knight,A. Cedillo,M. Maker,7,1:23.74,8,14.57,116,10.6,101
2024-01-05,Golden Gate Fields,7,1.25m,Dirt,Sloppy,Royal Storm,D. Van Dyke,L. Jones,5,1:57.59,1,13.72,121,Won by 2.4,112
2024-01-05,Golden Gate Fields,7,1.25m,Dirt,Sloppy,Golden Storm,F. Prat,C. Brown,4,1:57.26,2,3.79,122,1.0,113
2024-01-05,Golden Gate Fields,7,1.25m,Dirt,Sloppy,Swift Comet,M. Smith,W. Mott,8,1:58.84,3,6.83,121,3.5,105
2024-01-05,Golden Gate Fields,7,1.25m,Dirt,Sloppy,Proud Breeze,A. Gryder,S. Asmussen,7,1:57.88,4,7.41,122,3.2,110
2024-01-05,Golden Gate Fields,7,1.25m,Dirt,Sloppy,Midnight Prince,F. Prat,H. Bond,2,1:58.33,5,11.85,122,6.4,108
2024-01-05,Golden Gate Fields,7,1.25m,Dirt,Sloppy,Lightning Jet,K. Desormeaux,J. Shirreffs,6,1:58.68,6,10.11,120,0.4,106
2024-01-05,Golden Gate Fields,7,1.25m,Dirt,Sloppy,Desert Demon,M. Garcia,S. Asmussen,3,1:59.04,7,11.31,121,10.3,104
2024-01-05,Golden Gate Fields,7,1.25m,Dirt,Sloppy,Galloping Chaser,I. Ortiz,R. Mandella,1,1:59.81,8,7.98,121,2.2,100
2024-01-05,Santa Anita,8,7.0f,Turf,Firm,Desert Rocket,I. Ortiz,J. Sadler,6,1:23.17,1,7.27,120,Won by 0.8,104
2024-01-05,Santa Anita,8,7.0f,Turf,Firm,Fire King,L. Saez,M. Casse,4,1:23.24,2,5.99,118,1.0,103
2024-01-05,Santa Anita,8,7.0f,Turf,Firm,Swift Comet,I. Ortiz,G. Weaver,5,1:24.23,3,10.5,115,0.3,98
2024-01-05,Santa Anita,8,7.0f,Turf,Firm,Bold King,J. Lezcano,G. Weaver,8,1:23.75,4,7.4,125,1.0,101
2024-01-05,Santa Anita,8,7.0f,Turf,Firm,Jumping Strike,M. Garcia,D. O'Neill,1,1:23.63,5,3.41,115,3.8,101
2024-01-05,Santa Anita,8,7.0f,Turf,Firm,Desert Warrior,A. Cedillo,J. Sadler,3,1:23.41,6,12.58,118,9.3,102
2024-01-05,Santa Anita,8,7.0f,Turf,Firm,Fire Bolt,M. Garcia,R. Baltas,2,1:24.48,7,11.48,122,8.2,97
2024-01-05,Santa Anita,8,7.0f,Turf,Firm,Silver Dash,A. Gryder,J. Hollendorfer,7,1:24.64,8,8.61,118,1.1,96
2024-01-05,Saratoga,9,7.0f,Turf,Muddy,Quick Express,L. Saez,A. Dutrow,5,1:27.38,1,10.87,118,Won by 2.5,83
2024-01-05,Saratoga,9,7.0f,Turf,Muddy,Galloping Express,L. Saez,A. Dutrow,2,1:27.25,2,10.85,122,0.8,83
2024-01-05,Saratoga,9,7.0f,Turf,Muddy,Thunder Dash,T. Baze,J. Sadler,3,1:28.80,3,6.62,120,0.3,76
2024-01-05,Saratoga,9,7.0f,Turf,Muddy,Dancing Breeze,J. Castellano,H. Bond,7,1:28.97,4,7.13,124,1.7,75
2024-01-05,Saratoga,9,7.0f,Turf,Muddy,Rapid Rocket,K. Desormeaux,W. Mott,1,1:29.80,5,7.98,115,7.0,71
2024-01-05,Saratoga,9,7.0f,Turf,Muddy,Quick Storm,J. Velazquez,W. Mott,6,1:29.79,6,12.92,117,1.4,71
2024-01-05,Saratoga,9,7.0f,Turf,Muddy,Proud Breeze,A. Cedillo,L. Jones,4,1:29.77,7,6.15,119,10.7,71
2024-01-05,Saratoga,9,7.0f,Turf,Muddy,Mountain Rocket,E. Maldonado,D. O'Neill,8,1:29.64,8,6.3,119,9.4,71
2024-01-05,Saratoga,10,5.5f,Dirt,Yielding,Jumping Spirit,I. Ortiz,S. Asmussen,2,1:07.06,1,5.74,116,Won by 1.1,84
2024-01-05,Saratoga,10,5.5f,Dirt,Yielding,Star Breeze,R. Santana,G. Weaver,5,1:05.02,2,6.9,119,1.7,94
2024-01-05,Saratoga,10,5.5f,Dirt,Yielding,Galloping Champion,R. Santana,R. Baltas,1,1:07.13,3,4.17,125,2.8,84
2024-01-05,Saratoga,10,5.5f,Dirt,Yielding,Golden Wind,K. Desormeaux,H. Bond,3,1:06.64,4,11.63,120,2.7,86
2024-01-05,Saratoga,10,5.5f,Dirt,Yielding,Running Fire,L. Saez,W. Mott,4,1:07.08,5,6.25,116,3.5,84
2024-01-05,Saratoga,10,5.5f,Dirt,Yielding,Blazing Rush,M. Garcia,J. Sadler,8,1:07.27,6,23.96,116,9.5,83
2024-01-05,Saratoga,10,5.5f,Dirt,Yielding,Wild Demon,A. Cedillo,P. Eurton,7,1:06.53,7,6.8,122,6.7,87
2024-01-05,Saratoga,10,5.5f,Dirt,Yielding,Mountain Thunder,D. Van Dyke,P. Eurton,6,1:06.89,8,13.73,117,8.3,85
2024-01-06,Aqueduct,1,1m,Dirt,Firm,Valley Jet,R. Santana,C. Brown,6,1:35.14,1,6.37,121,Won by 1.9,104
2024-01-06,Aqueduct,1,1m,Dirt,Firm,Dancing Spirit,R. Gonzalez,A. Dutrow,7,1:36.61,2,27.62,119,0.6,96
2024-01-06,Aqueduct,1,1m,Dirt,Firm,Star Fire,K. Desormeaux,C. Brown,8,1:36.60,3,3.81,124,0.9,97
2024-01-06,Aqueduct,1,1m,Dirt,Firm,Galloping Warrior,F. Prat,R. Baltas,3,1:37.08,4,2.2,120,2.3,94
2024-01-06,Aqueduct,1,1m,Dirt,Firm,Jumping Jet,C. Lopez,S. Asmussen,5,1:37.95,5,14.87,119,2.0,90
2024-01-06,Aqueduct,1,1m,Dirt,Firm,Golden Storm,L. Saez,L. Jones,4,1:36.66,6,8.08,123,2.6,96
2024-01-06,Aqueduct,1,1m,Dirt,Firm,Wild Flash,T. Baze,K. McPeek,2,1:37.65,7,11.26,126,5.9,91
2024-01-06,Aqueduct,1,1m,Dirt,Firm,Bold Peak,C. Lopez,K. McPeek,1,1:37.64,8,10.89,119,13.7,91
2024-01-06,Belmont Park,2,5.0f,Turf,Yielding,Quick Streak,I. Ortiz,M. Casse,6,1:02.53,1,8.22,126,Won by 0.7,82
2024-01-06,Belmont Park,2,5.0f,Turf,Yielding,Strong Strike,L. Saez,W. Mott,4,1:02.34,2,6.17,122,1.6,83
2024-01-06,Belmont Park,2,5.0f,Turf,Yielding,Quick Storm,F. Prat,D. O'Neill,7,1:01.35,3,6.5,123,1.2,88
2024-01-06,Belmont Park,2,5.0f,Turf,Yielding,Brave Comet,T. Baze,D. O'Neill,1,1:02.60,4,11.04,123,2.2,82
2024-01-06,Belmont Park,2,5.0f,Turf,Yielding,Strong Rush,K. Desormeaux,R. Baltas,8,1:02.21,5,16.26,125,6.5,83
2024-01-06,Belmont Park,2,5.0f,Turf,Yielding,Proud King,F. Prat,G. Weaver,3,1:02.66,6,6.23,121,9.8,81
2024-01-06,Belmont Park,2,5.0f,Turf,Yielding,Speed Warrior,M. Franco,L. Jones,5,1:02.77,7,14.11,120,2.2,81
2024-01-06,Belmont Park,2,5.0f,Turf,Yielding,Bold Strike,J. Lezcano,R. Mandella,2,1:02.64,8,20.83,118,5.3,81
2024-01-06,Oaklawn Park,3,1m,Dirt,Fast,Golden Express,J. Castellano,L. Jones,5,1:34.52,1,16.06,115,Won by 1.4,107
2024-01-06,Oaklawn Park,3,1m,Dirt,Fast,Thunder Jet,F. Prat,J. Sadler,7,1:34.33,2,5.13,124,2.0,108
2024-01-06,Oaklawn Park,3,1m,Dirt,Fast,Desert Blaze,J. Velazquez,L. Jones,8,1:34.56,3,5.05,120,2.1,107
2024-01-06,Oaklawn Park,3,1m,Dirt,Fast,Lightning Bolt,F. Prat,J. Hollendorfer,6,1:33.61,4,11.13,122,5.8,111
2024-01-06,Oaklawn Park,3,1m,Dirt,Fast,Blazing Runner,I. Ortiz,M. Casse,2,1:35.79,5,7.97,123,5.3,101
2024-01-06,Oaklawn Park,3,1m,Dirt,Fast,Valley Thunder,J. Castellano,W. Mott,1,1:35.58,6,12.58,115,1.0,102
2024-01-06,Oaklawn Park,3,1m,Dirt,Fast,Jumping Bolt,D. Davis,C. Brown,3,1:36.86,7,7.63,123,8.6,95
2024-01-06,Oaklawn Park,3,1m,Dirt,Fast,Lightning Jet,D. Davis,H. Bond,4,1:35.85,8,14.77,121,8.0,100
2024-01-06,Oaklawn Park,4,7.0f,Dirt,Muddy,Dancing Breeze,L. Saez,S. Asmussen,8,1:26.86,1,7.15,124,Won by 1.3,80
2024-01-06,Oaklawn Park,4,7.0f,Dirt,Muddy,Fire Streak,F. Prat,D. O'Neill,6,1:26.82,2,3.9,117,1.6,80
2024-01-06,Oaklawn Park,4,7.0f,Dirt,Muddy,Royal Prince,M. Garcia,J. Shirreffs,3,1:27.12,3,9.77,119,0.9,79
2024-01-06,Oaklawn Park,4,7.0f,Dirt,Muddy,Silver Express,D. Davis,D. O'Neill,1,1:27.97,4,4.5,120,3.0,75
2024-01-06,Oaklawn Park,4,7.0f,Dirt,Muddy,Dancing Streak,J. Rosario,J. Hollendorfer,2,1:28.09,5,4.35,123,7.8,74
2024-01-06,Oaklawn Park,4,7.0f,Dirt,Muddy,Blazing Runner,R. Santana,J. Shirreffs,5,1:28.10,6,9.99,118,6.7,74
2024-01-06,Oaklawn Park,4,7.0f,Dirt,Muddy,Silver Dash,A. Gryder,G. Weaver,4,1:27.53,7,12.37,126,1.6,77
2024-01-06,Oaklawn Park,4,7.0f,Dirt,Muddy,Brave Comet,J. Rosario,J. Shirreffs,7,1:28.39,8,11.38,115,0.7,73
2024-01-06,Churchill Downs,5,6.0f,Turf,Fast,Blazing Streak,I. Ortiz,C. Brown,2,1:11.07,1,4.69,120,Won by 1.7,99
2024-01-06,Churchill Downs,5,6.0f,Turf,Fast,Blazing Express,J. Castellano,R. Baltas,6,1:11.00,2,7.77,123,1.0,100
2024-01-06,Churchill Downs,5,6.0f,Turf,Fast,Golden Express,D. Davis,A. Dutrow,1,1:10.64,3,8.49,123,0.5,101
2024-01-06,Churchill Downs,5,6.0f,Turf,Fast,Swift Queen,J. Velazquez,J. Hollendorfer,8,1:11.38,4,14.72,115,0.6,98
2024-01-06,Churchill Downs,5,6.0f,Turf,Fast,Desert Blaze,M. Smith,C. Brown,5,1:11.78,5,3.75,115,5.0,96
2024-01-06,Churchill Downs,5,6.0f,Turf,Fast,Quick Peak,A. Gryder,H. Bond,3,1:11.99,6,12.5,116,0.6,95
2024-01-06,Churchill Downs,5,6.0f,Turf,Fast,Silver Warrior,A. Gryder,A. Dutrow,4,1:11.59,7,12.45,124,9.8,97
2024-01-06,Churchill Downs,5,6.0f,Turf,Fast,Silver Dash,R. Gonzalez,G. Weaver,7,1:11.80,8,17.17,124,2.5,95
2024-01-06,Saratoga,6,1.125m,Turf,Fast,Jumping Jet,J. Velazquez,W. Mott,4,1:45.16,1,6.13,117,Won by 0.8,119
2024-01-06,Saratoga,6,1.125m,Turf,Fast,Dancing Bolt,J. Velazquez,J. Sadler,6,1:45.86,2,7.81,123,0.4,115
2024-01-06,Saratoga,6,1.125m,Turf,Fast,Strong Rush,J. Lezcano,J. Hollendorfer,7,1:45.47,3,14.24,126,3.5,117
2024-01-06,Saratoga,6,1.125m,Turf,Fast,Proud Knight,E. Maldonado,D. O'Neill,2,1:45.61,4,29.13,115,1.6,116
2024-01-06,Saratoga,6,1.125m,Turf,Fast,Thunder Peak,D. Davis,M. Maker,5,1:46.86,5,16.83,119,5.0,110
2024-01-06,Saratoga,6,1.125m,Turf,Fast,Speed Comet,D. Van Dyke,L. Jones,1,1:46.62,6,13.84,119,1.4,111
2024-01-06,Saratoga,6,1.125m,Turf,Fast,Noble Breeze,M. Garcia,L. Jones,3,1:46.46,7,11.58,123,4.7,112
2024-01-06,Saratoga,6,1.125m,Turf,Fast,Galloping Chaser,K. Desormeaux,J. Shirreffs,8,1:47.56,8,8.27,119,7.4,107
2024-01-06,Belmont Park,7,6.5f,Dirt,Fast,Proud Blaze,M. Garcia,M. Maker,1,1:14.37,1,6.14,117,Won by 2.1,110
2024-01-06,Belmont Park,7,6.5f,Dirt,Fast,Valley Chaser,J. Rosario,A. Dutrow,6,1:14.56,2,7.43,118,0.9,109
2024-01-06,Belmont Park,7,6.5f,Dirt,Fast,Running Fury,R. Gonzalez,R. Baltas,5,1:13.73,3,12.48,125,0.3,113
